1204,108910,1
1204,140947,1
1204,174753,1
1211,438,1
1211,19639,1
1211,39225,1
1211,45897,1
1211,65562,1
1211,72854,1
1211,96502,1
1211,114271,1
1211,120349,1
1211,137953,1
1211,152016,1
1211,167705,1
1211,174421,1
1211,196531,1
1220,2775,1
1220,26188,1
1220,50558,1
1220,60347,1
1220,80728,1
1220,119936,1
1220,139827,1
1220,145812,1
1220,161699,1
1220,197027,1
1237,1848,1
1237,70547,1
1237,138502,1
1237,189645,1
1247,4712,1
1247,29017,1
1247,72588,1
1247,112421,1
1247,134158,1
1247,154698,1
1247,185768,1
1250,4140,1
1250,24076,1
1250,34148,1
1250,44852,1
1250,62180,1
1250,82070,1
1250,98941,1
1250,104989,1
1250,123983,1
1250,140193,1
1250,151260,1
1250,161266,1
1250,179749,1
1250,193643,1
1262,62805,1
1262,129992,1
1262,161200,1
1273,17877,1
1273,38650,1
1273,50244,1
1273,78070,1
1273,104657,1
1273,141036,1
1273,156398,1
1273,192137,1
1283,13368,1
1283,18626,1
1283,43597,1
1283,59900,1
1283,82831,1
1283,102099,1
1283,114500,1
1283,128317,1
1283,158182,1
1283,177487,1
1283,185812,1
1298,32560,1
1298,90480,1
1298,162814,1
1302,48793,1
1302,57445,1
1302,143697,1
1302,182041,1
1314,55553,1
1329,8280,1
1329,14283,1
1329,23069,1
1329,38687,1
1329,44765,1
1329,62390,1
1329,68514,1
1329,83445,1
1329,87781,1
1329,100928,1
1329,108122,1
1329,123893,1
1329,136533,1
1329,144116,1
1329,150661,1
1329,158633,1
1329,168753,1
1329,183602,1
1329,193221,1
1331,18211,1
1331,35906,1
1331,44996,1
1331,75559,1
1331,84514,1
1331,119596,1
1331,132965,1
1331,150452,1
1331,169134,1
1331,198020,1
1346,16972,1
1346,19924,1
1346,53618,1
1346,57933,1
1346,83246,1
1346,94438,1
1346,111351,1
1346,139290,1
1346,150740,1
1346,174760,1
1346,194339,1
1358,10952,1
1358,12458,1
1358,30296,1
1358,35357,1
1358,50546,1
1358,57859,1
1358,76214,1
1358,79717,1
1358,98861,1
1358,104316,1
1358,114637,1
1358,124637,1
1358,138496,1
1358,151528,1
1358,159325,1
1358,172923,1
1358,186321,1
1358,198725,1
1361,8100,1
1361,20712,1
1361,23363,1
1361,35871,1
1361,47698,1
1361,53680,1
1361,67560,1
1361,83077,1
1361,92283,1
1361,99273,1
1361,113331,1
1361,119462,1
1361,130514,1
1361,142376,1
1361,156683,1
1361,163807,1
1361,169012,1
1361,187471,1
1361,193294,1
1374,8367,1
1374,12428,1
1374,29819,1
1374,32821,1
1374,40248,1
1374,56733,1
1374,64757,1
1374,79525,1
1374,83887,1
1374,98328,1
1374,105011,1
1374,115375,1
1374,121415,1
1374,134806,1
1374,147401,1
1374,154803,1
1374,166133,1
1374,178423,1
1374,181028,1
1374,194642,1
1387,4594,1
1387,22032,1
1387,24825,1
1387,37175,1
1387,51177,1
1387,56561,1
1387,71057,1
1387,87476,1
1387,94913,1
1387,106520,1
1387,117240,1
1387,124042,1
1387,140943,1
1387,145474,1
1387,156450,1
1387,177192,1
1387,186763,1
1387,199874,1
1399,2612,1
1399,16269,1
1399,28298,1
1399,36225,1
1399,51543,1
1399,62279,1
1399,68066,1
1399,85971,1
1399,89532,1
1399,105479,1
1399,111574,1
1399,130100,1
1399,133603,1
1399,149196,1
1399,163636,1
1399,171441,1
1399,177799,1
1399,199245,1
1404,8276,1
1404,20006,1
1404,30803,1
1404,51088,1
1404,75999,1
1404,85261,1
1404,92911,1
1404,113553,1
1404,125922,1
1404,152530,1
1404,154193,1
1404,176346,1
1404,185907,1
1414,1489,1
1414,26071,1
1414,38932,1
1414,59467,1
1414,77067,1
1414,93718,1
1414,123572,1
1414,143674,1
1414,153482,1
1414,170980,1
1414,188461,1
1428,172392,1
1436,8708,1
1436,179744,1
1440,6265,1
1440,13784,1
1440,26384,1
1440,32438,1
1440,44527,1
1440,57009,1
1440,62957,1
1440,73114,1
1440,89127,1
1440,97429,1
1440,101293,1
1440,119962,1
1440,125857,1
1440,138299,1
1440,145904,1
1440,159733,1
1440,163926,1
1440,175406,1
1440,189340,1
1440,194495,1
1453,8236,1
1453,15096,1
1453,30603,1
1453,44858,1
1453,48543,1
1453,66269,1
1453,73202,1
1453,93887,1
1453,99473,1
1453,111557,1
1453,128761,1
1453,140313,1
1453,152179,1
1453,163942,1
1453,167136,1
1453,180358,1
1453,198203,1
1460,5623,1
1460,12109,1
1460,27989,1
1460,38498,1
1460,46968,1
1460,61195,1
1460,65236,1
1460,73758,1
1460,88998,1
1460,99683,1
1460,114784,1
1460,123544,1
1460,132257,1
1460,138982,1
1460,151429,1
1460,158253,1
1460,170107,1
1460,183175,1
1460,197573,1
1475,1684,1
1475,16109,1
1475,35686,1
1475,51862,1
1475,56364,1
1475,68890,1
1475,90128,1
1475,101942,1
1475,113233,1
1475,121028,1
1475,142138,1
1475,155307,1
1475,169643,1
1475,175300,1
1475,198751,1
1485,11595,1
1485,24774,1
1485,35392,1
1485,47313,1
1485,56171,1
1485,73079,1
1485,80576,1
1485,96656,1
1485,109094,1
1485,127031,1
1485,141559,1
1485,158533,1
1485,169124,1
1485,186320,1
1485,191299,1
1496,23051,1
1496,25523,1
1496,57506,1
1496,85459,1
1496,118115,1
1496,130616,1
1496,159496,1
1496,175594,1
1508,4162,1
1508,13346,1
1508,28435,1
1508,36600,1
1508,49366,1
1508,58125,1
1508,68617,1
1508,74638,1
1508,85900,1
1508,98933,1
1508,102069,1
1508,112683,1
1508,122943,1
1508,130229,1
1508,143287,1
1508,152703,1
1508,164760,1
1508,171465,1
1508,185225,1
1508,196034,1
1519,28127,1
1519,44585,1
1519,100337,1
1519,123362,1
1519,199286,1
1526,19793,1
1526,123363,1
1526,189248,1
1535,123990,1
1543,180943,1
1554,4638,1
1554,46652,1
1554,65855,1
1554,81383,1
1554,106364,1
1554,144892,1
1554,169540,1
1554,197117,1
1566,75204,1
1572,17414,1
1572,36982,1
1572,52062,1
1572,66622,1
1572,87553,1
1572,110086,1
1572,123598,1
1572,153945,1
1572,175976,1
1572,188748,1
1587,2677,1
1587,21278,1
1587,31527,1
1587,56569,1
1587,65507,1
1587,83954,1
1587,96580,1
1587,104951,1
1587,114873,1
1587,140345,1
1587,146587,1
1587,169752,1
1587,173943,1
1587,190942,1
1590,83707,1
1590,191495,1
1603,7451,1
1603,22774,1
1603,45763,1
1603,56654,1
1603,79118,1
1603,84693,1
1603,101353,1
1603,129892,1
1603,149063,1
1603,152932,1
1603,177816,1
1603,194350,1
1611,56849,1
1611,75200,1
1611,134194,1
1622,2341,1
1622,30588,1
1622,45128,1
1622,55909,1
1622,83278,1
1622,93463,1
1622,100383,1
1622,128599,1
1622,137068,1
1622,160021,1
1622,175971,1
1622,192694,1
1632,7728,1
1632,20147,1
1632,26387,1
1632,43056,1
1632,44897,1
1632,56372,1
1632,67184,1
1632,87267,1
1632,89329,1
1632,104237,1
1632,117892,1
1632,122523,1
1632,136474,1
1632,152573,1
1632,155879,1
1632,172230,1
1632,180978,1
1632,189276,1
1645,5731,1
1645,26134,1
1645,39242,1
1645,44080,1
1645,59021,1
1645,72314,1
1645,82545,1
1645,99833,1
1645,114614,1
1645,128375,1
1645,145740,1
1645,157751,1
1645,167299,1
1645,180926,1
1645,190637,1
1650,9613,1
1650,39714,1
1650,58606,1
1650,69318,1
1650,89297,1
1650,100164,1
1650,130738,1
1650,148766,1
1650,172090,1
1650,189087,1
1669,12437,1
1669,26769,1
1669,42769,1
1669,50413,1
1669,69427,1
1669,91973,1
1669,106869,1
1669,128357,1
1669,139405,1
1669,157939,1
1669,182819,1
1669,190995,1
1678,6495,1
1678,40007,1
1678,50603,1
1678,79947,1
1678,116719,1
1678,131179,1
1678,159784,1
1678,185314,1
1682,31322,1
1692,36005,1
1692,88505,1
1692,160612,1
1700,9533,1
1700,56957,1
1700,83012,1
1700,121145,1
1700,139690,1
1700,176093,1
1713,18392,1
1713,61482,1
1713,86570,1
1713,122546,1
1713,142976,1
1713,194584,1
1723,39572,1
1723,64038,1
1723,121112,1
1723,185311,1
1733,5258,1
1733,15485,1
1733,26625,1
1733,34142,1
1733,48499,1
1733,53335,1
1733,66826,1
1733,83960,1
1733,91261,1
1733,102839,1
1733,114017,1
1733,116137,1
1733,128930,1
1733,143682,1
1733,154434,1
1733,168011,1
1733,175995,1
1733,189393,1
1733,194957,1
1740,3412,1
1740,14055,1
1740,26733,1
1740,35249,1
1740,46000,1
1740,52807,1
1740,68752,1
1740,74128,1
1740,85305,1
1740,95446,1
1740,101977,1
1740,117293,1
1740,125357,1
1740,134635,1
1740,144365,1
1740,153815,1
1740,162745,1
1740,173149,1
1740,189979,1
1740,193679,1
1752,6566,1
1752,36372,1
1752,52157,1
1752,70604,1
1752,103778,1
1752,125623,1
1752,134238,1
1752,174706,1
1752,193569,1
1762,39802,1
1762,97469,1
1762,104846,1
1762,172525,1
1774,935,1
1774,24280,1
1774,34956,1
1774,51366,1
1774,62874,1
1774,72715,1
1774,81703,1
1774,96662,1
1774,113299,1
1774,127882,1
1774,146257,1
1774,150672,1
1774,172933,1
1774,178451,1
1774,191414,1
1782,1913,1
1782,12119,1
1782,29721,1
1782,33621,1
1782,43522,1
1782,56577,1
1782,69532,1
1782,81111,1
1782,92138,1
1782,97065,1
1782,107399,1
1782,119193,1
1782,133366,1
1782,143969,1
1782,155010,1
1782,158006,1
1782,172186,1
1782,188329,1
1782,198648,1
1799,5438,1
1799,53792,1
1799,136619,1
1799,182591,1
1802,10182,1
1802,29244,1
1802,36627,1
1802,52945,1
1802,70597,1
1802,93047,1
1802,113834,1
1802,125278,1
1802,135967,1
1802,150295,1
1802,168934,1
1802,189974,1
1811,66421,1
1811,126951,1
1811,174790,1
1829,24072,1
1830,50507,1
1830,100531,1
1830,135400,1
1846,19367,1
1846,61379,1
1846,80518,1
1846,122314,1
1846,146986,1
1846,169305,1
1850,8146,1
1850,11398,1
